stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
2329,2329,Croix Vaisserelle,Bruz,48.00916236,-1.77334982,,,0
2330,2330,Rabine,Bruz,48.02406274,-1.76166931,,,0
2331,2331,Noë,Bruz,48.0215012,-1.75234104,,,0
2332,2332,Epalet,Bruz,48.01951953,-1.74505273,,,0
2333,2333,Du Guesclin,Bruz,48.02094067,-1.73809815,,,0
2334,2334,Pasteur,Bruz,48.02378685,-1.73611312,,,0
2335,2335,Bobinais,Bruz,48.0262549,-1.73452897,,,0
2336,2336,Champ Niguel,Bruz,48.03021172,-1.73446075,,,0
2337,2337,Lavoisier,Bruz,48.03296043,-1.73309587,,,0
2338,2338,Lavoisier,Bruz,48.03327206,-1.7330462,,,0
2339,2339,Champ Niguel,Bruz,48.02837459,-1.73561585,,,0
2340,2340,Bobinais,Bruz,48.02603219,-1.73454161,,,0
2341,2341,Pasteur,Bruz,48.02366722,-1.73621021,,,0
2342,2342,Du Guesclin,Bruz,48.02092837,-1.73825365,,,0
2343,2343,Epalet,Bruz,48.01957851,-1.74458947,,,0
2344,2344,Noë,Bruz,48.02159325,-1.75228218,,,0
2345,2345,Rabine,Bruz,48.02383482,-1.76188545,,,0
2346,2346,Croix Vaisserelle,Bruz,48.00857085,-1.77378638,,,0
2347,2347,Pont-Réan,Bruz,48.00471646,-1.77520341,,,0
2348,2348,Victor Hugo,Bruz,48.02346099,-1.74333447,,,0
2350,2350,Mare de la Salle,Bruz,48.02934871,-1.71910978,,,0
2351,2351,Mare de la Salle,Bruz,48.02919301,-1.71962005,,,0
2353,2353,Victor Hugo,Bruz,48.0234105,-1.74310902,,,0
2359,2359,Doublé,Bruz,48.03571608,-1.72330707,,,0
2360,2360,Bruz Centre,Bruz,48.02494911,-1.74509798,,,0
2361,2361,Bruz Centre,Bruz,48.02442778,-1.7448362,,,0
2365,2365,Brossolette,Bruz,48.0204894,-1.74343786,,,0
2366,2366,Aire du 8 Mai,Bruz,48.02687763,-1.7455042,,,0
2367,2367,Anita Conti,Bruz,48.03335296,-1.7336016,,,0
2401,2401,Champ Devant,Betton,48.17703667,-1.65122928,,,0
2402,2402,Omblais,Betton,48.17926699,-1.65112944,,,0
2403,2403,Brocéliande,Betton,48.18066394,-1.65204781,,,0
2404,2404,Trégor,Betton,48.18305535,-1.64603174,,,0
2405,2405,Betton Mairie,Betton,48.18191274,-1.64173916,,,0
2406,2406,Betton Centre,Betton,48.18119826,-1.6380241,,,0
2407,2407,Haye Renaud Gare,Betton,48.18021328,-1.6348781,,,0
2408,2408,Marronniers,Betton,48.17623356,-1.63729111,,,0
2409,2409,Housset,Betton,48.17240013,-1.63735842,,,0
2410,2410,Enseigne Abbaye,Betton,48.17135339,-1.64196927,,,0
2411,2411,Betton Vallée,Betton,48.16179617,-1.64775716,,,0
2412,2412,Betton Vallée,Betton,48.16199698,-1.64746497,,,0
2413,2413,Enseigne Abbaye,Betton,48.17110928,-1.64175914,,,0
2414,2414,Housset,Betton,48.17259986,-1.63732208,,,0
2415,2415,Marronniers,Betton,48.17681478,-1.63718049,,,0
2416,2416,Haye Renaud Gare,Betton,48.18021697,-1.63478408,,,0
2417,2417,Betton Centre,Betton,48.18170386,-1.63855109,,,0
2418,2418,Betton Mairie,Betton,48.18191158,-1.64120022,,,0
2419,2419,Trégor,Betton,48.1831832,-1.64644735,,,0
2420,2420,Brocéliande,Betton,48.18060634,-1.65213707,,,0
2421,2421,Omblais,Betton,48.17922788,-1.65120686,,,0
2422,2422,Petite Hublais,Betton,48.18224318,-1.61598527,,,0
2423,2423,Cour Neuve,Betton,48.17542874,-1.62289518,,,0
2424,2424,Champ Giron,Betton,48.17098544,-1.62219591,,,0
2425,2425,Tihouït,Betton,48.16381455,-1.62508425,,,0
2426,2426,Tihouït,Betton,48.1641638,-1.62491276,,,0
2427,2427,Champ Giron,Betton,48.17040578,-1.62203733,,,0
2428,2428,Cour Neuve,Betton,48.17553811,-1.62286433,,,0
2429,2429,Petite Hublais,Betton,48.18209898,-1.61621525,,,0
2430,2430,Betton Rue de Rennes,Betton,48.17604547,-1.6395521,,,0
2431,2431,Mozart,Betton,48.18305974,-1.63721735,,,0
2432,2432,J.-Sébastien Bach,Betton,48.18633047,-1.63325395,,,0
2433,2433,Gentilhommière,Betton,48.19035731,-1.62607743,,,0
2434,2434,J.-Sébastien Bach,Betton,48.18635458,-1.63319375,,,0
2435,2435,Mozart,Betton,48.18305974,-1.63721735,,,0
2436,2436,Betton Rue de Rennes,Betton,48.17590175,-1.63953946,,,0
2437,2437,Betton Centre,Betton,48.18157224,-1.63928389,,,0
2438,2438,Mézières,Betton,48.1849863,-1.65009721,,,0
2439,2439,Renaudais,Betton,48.1786926,-1.65586322,,,0
2440,2440,Renaudais,Betton,48.17878617,-1.65554803,,,0
2441,2441,Mézières,Betton,48.18495407,-1.65000002,,,0
2442,2442,Pont Brand,Betton,48.17827841,-1.66071278,,,0
2443,2443,Pont Brand,Betton,48.17822808,-1.66061222,,,0
2448,2448,Trégor,Betton,48.18380616,-1.64642136,,,0
2449,2449,Trégor,Betton,48.18368939,-1.64641107,,,0
2450,2450,Gentilhommière,Betton,48.18980379,-1.62615025,,,0
2451,2451,Gentilhommière,Betton,48.19085557,-1.62920813,,,0
2501,2501,Noë Diolé,Le Rheu,48.10244741,-1.83230313,,,0
2502,2502,Lycée Monod,Le Rheu,48.1005527,-1.80657108,,,0
2503,2503,Champs Freslons,Le Rheu,48.09895196,-1.80139197,,,0
2504,2504,Brassens,Le Rheu,48.09897121,-1.79693897,,,0
2505,2505,Bouleaux,Le Rheu,48.10163022,-1.79451553,,,0
2506,2506,Genêts,Le Rheu,48.09931104,-1.79124998,,,0
2507,2507,Barberais,Le Rheu,48.09755056,-1.78133332,,,0
2508,2508,Les Pins,Le Rheu,48.09687556,-1.77558132,,,0
2509,2509,Pont d'Avoine,Le Rheu,48.09614161,-1.76472044,,,0
2510,2510,Plessix Saucourt,Le Rheu,48.10386756,-1.75043717,,,0
2511,2511,Plessix Saucourt,Le Rheu,48.10364127,-1.75113015,,,0
2512,2512,Pont d'Avoine,Le Rheu,48.09623468,-1.76464809,,,0
2513,2513,Les Pins,Le Rheu,48.09697566,-1.77595203,,,0
2514,2514,Barberais,Le Rheu,48.09763657,-1.78143531,,,0
2515,2515,Genêts,Le Rheu,48.09924523,-1.79065184,,,0
2516,2516,Bouleaux,Le Rheu,48.10177606,-1.79491908,,,0
2517,2517,Brassens,Le Rheu,48.0993953,-1.79670831,,,0
2518,2518,Champs Freslons,Le Rheu,48.09927491,-1.80209424,,,0
2519,2519,Lycée Monod,Le Rheu,48.10084549,-1.80690728,,,0
2520,2520,Noë Diolé,Le Rheu,48.1024447,-1.83105113,,,0
2521,2521,Gerhoui,Le Rheu,48.09102311,-1.78689214,,,0
2522,2522,Mahomat,Le Rheu,48.09401721,-1.77398903,,,0
2523,2523,Mahomat,Le Rheu,48.09407165,-1.77398049,,,0
2524,2524,Gerhoui,Le Rheu,48.09134708,-1.78557585,,,0
2525,2525,Haut Plessis,Le Rheu,48.07846,-1.77125189,,,0
2526,2526,Moigné,Le Rheu,48.08034971,-1.77444951,,,0
2529,2529,Moigné,Le Rheu,48.0803048,-1.77444546,,,0
2530,2530,Haut Plessis,Le Rheu,48.07879295,-1.77215639,,,0
2532,2532,Le Rheu Chêne Vert,Le Rheu,48.09383771,-1.7801899,,,0
2537,2537,Gaston Bardet,Le Rheu,48.10240737,-1.7873505,,,0
2538,2538,Gaston Bardet,Le Rheu,48.10227061,-1.78737929,,,0
2601,2601,Croix Malinge,Vern-sur-Seiche,48.03852387,-1.60247514,,,0
2602,2602,Bel Air,Vern-sur-Seiche,48.04342114,-1.60171837,,,0
2603,2603,La Poste,Vern-sur-Seiche,48.04468923,-1.60398268,,,0
2604,2604,Croix Rouge,Vern-sur-Seiche,48.04948516,-1.60615819,,,0
2605,2605,Fosse Gauchère,Vern-sur-Seiche,48.04944754,-1.60981381,,,0
2606,2606,Solidor,Vern-sur-Seiche,48.05064249,-1.61503808,,,0
2607,2607,Haute Abbaye,Vern-sur-Seiche,48.05261592,-1.61390616,,,0
2608,2608,Bretonnière,Vern-sur-Seiche,48.05927096,-1.61659799,,,0
2609,2609,Val d'Orson,Vern-sur-Seiche,48.06408177,-1.62309646,,,0
2610,2610,Garenne,Vern-sur-Seiche,48.06773616,-1.62575611,,,0
2611,2611,Hallerais,Vern-sur-Seiche,48.07239609,-1.62874628,,,0
2612,2612,Hallerais,Vern-sur-Seiche,48.07231682,-1.62869899,,,0
2613,2613,Garenne,Vern-sur-Seiche,48.0675792,-1.62562134,,,0
2614,2614,Val d'Orson,Vern-sur-Seiche,48.06399931,-1.62290098,,,0
2615,2615,Bretonnière,Vern-sur-Seiche,48.05902525,-1.61665722,,,0
2616,2616,Haute Abbaye,Vern-sur-Seiche,48.05258582,-1.61398421,,,0
2617,2617,Fosse Gauchère,Vern-sur-Seiche,48.04943835,-1.61103426,,,0
2618,2618,Croix Rouge,Vern-sur-Seiche,48.04914162,-1.6059535,,,0
2619,2619,La Poste,Vern-sur-Seiche,48.04461606,-1.60388168,,,0
2620,2620,Bel Air,Vern-sur-Seiche,48.04354743,-1.60171592,,,0
2621,2621,Vern La Touche,Vern-sur-Seiche,48.04090176,-1.60229224,,,0
2622,2622,Champ Martin,Vern-sur-Seiche,48.05981082,-1.61317591,,,0
2627,2627,Vaugon,Vern-sur-Seiche,48.03139221,-1.59951627,,,0
2628,2628,Vaugon,Vern-sur-Seiche,48.03125903,-1.59946437,,,0
2629,2629,Vern Eglise,Vern-sur-Seiche,48.04719054,-1.60258313,,,0
2630,2630,Maillardière,Vern-sur-Seiche,48.04502874,-1.59887396,,,0
2631,2631,Moulin,Vern-sur-Seiche,48.04763801,-1.59853624,,,0
2632,2632,Moulin,Vern-sur-Seiche,48.04805762,-1.59863994,,,0
2633,2633,Maillardière,Vern-sur-Seiche,48.0451444,-1.59868238,,,0
2634,2634,Vern Eglise,Vern-sur-Seiche,48.04709878,-1.60264331,,,0
2635,2635,Croix Malinge,Vern-sur-Seiche,48.03849842,-1.60220411,,,0
2637,2637,Solidor,Vern-sur-Seiche,48.049703,-1.61531908,,,0
2640,2640,Croix Malinge,Vern-sur-Seiche,48.03840649,-1.60224987,,,0
2641,2641,Champ Martin,Vern-sur-Seiche,48.05908101,-1.61293743,,,0
2701,2701,Janais,Noyal-Châtillon-sur-Seiche,48.05897113,-1.70107764,,,0
2702,2702,Vallon,Noyal-Châtillon-sur-Seiche,48.06829803,-1.69763551,,,0
2704,2704,Janais,Noyal-Châtillon-sur-Seiche,48.0593778,-1.70119071,,,0
2705,2705,Bray,Noyal-Châtillon-sur-Seiche,48.0289823,-1.65980879,,,0
2706,2706,Molène,Noyal-Châtillon-sur-Seiche,48.0384178,-1.67071213,,,0
2707,2707,Potiers,Noyal-Châtillon-sur-Seiche,48.04080291,-1.6719381,,,0
2708,2708,Centre,Noyal-Châtillon-sur-Seiche,48.04239861,-1.66565541,,,0
2709,2709,Salle Polyvalente,Noyal-Châtillon-sur-Seiche,48.0440963,-1.66126141,,,0
2710,2710,Petite Saudrais,Noyal-Châtillon-sur-Seiche,48.0471142,-1.66108375,,,0
2711,2711,Croix Fleurie,Noyal-Châtillon-sur-Seiche,48.05658786,-1.66382824,,,0
2712,2712,Mail Lancé,Noyal-Châtillon-sur-Seiche,48.06366666,-1.66376685,,,0
2713,2713,Petit Beaulieu,Noyal-Châtillon-sur-Seiche,48.06835652,-1.66575417,,,0
2714,2714,Hil-Bintinais,Noyal-Châtillon-sur-Seiche,48.07719318,-1.66114018,,,0
2715,2715,Hil-Bintinais,Noyal-Châtillon-sur-Seiche,48.07864103,-1.66122751,,,0
2716,2716,Petit Beaulieu,Noyal-Châtillon-sur-Seiche,48.0686191,-1.66595219,,,0
2717,2717,Mail Lancé,Noyal-Châtillon-sur-Seiche,48.06365395,-1.66385987,,,0
2718,2718,Croix Fleurie,Noyal-Châtillon-sur-Seiche,48.05597165,-1.66413694,,,0
2719,2719,Petite Saudrais,Noyal-Châtillon-sur-Seiche,48.04706769,-1.66111999,,,0
2720,2720,Salle Polyvalente,Noyal-Châtillon-sur-Seiche,48.0440836,-1.66135439,,,0
2721,2721,Centre,Noyal-Châtillon-sur-Seiche,48.04244672,-1.665579,,,0
2722,2722,Potiers,Noyal-Châtillon-sur-Seiche,48.04077157,-1.67212053,,,0
2723,2723,Molène,Noyal-Châtillon-sur-Seiche,48.03839894,-1.67062832,,,0
2724,2724,Bray,Noyal-Châtillon-sur-Seiche,48.02864041,-1.65979212,,,0
2725,2725,Guyomerais,Noyal-Châtillon-sur-Seiche,48.03959475,-1.67647149,,,0
2726,2726,Guyomerais,Noyal-Châtillon-sur-Seiche,48.03964698,-1.67673187,,,0
2727,2727,Pont,Noyal-Châtillon-sur-Seiche,48.03842301,-1.66656825,,,0
2728,2728,Centre,Noyal-Châtillon-sur-Seiche,48.04263154,-1.66614645,,,0
2729,2729,Croix de Pierre,Noyal-Châtillon-sur-Seiche,48.04695071,-1.66475295,,,0
2730,2730,Croix de Pierre,Noyal-Châtillon-sur-Seiche,48.04624051,-1.66470375,,,0
2731,2731,Centre,Noyal-Châtillon-sur-Seiche,48.04294494,-1.66597246,,,0
2732,2732,Pont,Noyal-Châtillon-sur-Seiche,48.03865705,-1.66680397,,,0
2733,2733,Côteaux,Noyal-Châtillon-sur-Seiche,48.03487037,-1.66409088,,,0
2734,2734,Côteaux,Noyal-Châtillon-sur-Seiche,48.03439807,-1.66349817,,,0
2749,2749,Touche Tizon,Noyal-Châtillon-sur-Seiche,48.05590393,-1.70113068,,,0
2750,2750,Monts Gaultier,Noyal-Châtillon-sur-Seiche,48.03925076,-1.68044618,,,0
2751,2751,Monts Gaultier,Noyal-Châtillon-sur-Seiche,48.03935445,-1.68010587,,,0
2801,2801,Grand Quartier,Saint-Grégoire,48.13580524,-1.69311343,,,0
2802,2802,Launay,Saint-Grégoire,48.13737527,-1.68786617,,,0
2803,2803,Launay,Saint-Grégoire,48.13739455,-1.6885143,,,0
2804,2804,Ricoquais,Saint-Grégoire,48.15906836,-1.67661716,,,0
2805,2805,Camus,Saint-Grégoire,48.15910748,-1.68130906,,,0
2806,2806,Vivier Louis,Saint-Grégoire,48.15898341,-1.68558847,,,0
2807,2807,Pontay,Saint-Grégoire,48.15984132,-1.6920985,,,0
2808,2808,Uttenreuth,Saint-Grégoire,48.15685741,-1.687347,,,0
2809,2809,Discalceat,Saint-Grégoire,48.15435098,-1.68667982,,,0
2810,2810,Paul-Emile Victor,Saint-Grégoire,48.15366867,-1.69204814,,,0
2811,2811,Cité des Jardins,Saint-Grégoire,48.15141645,-1.69133602,,,0
2812,2812,Forge,Saint-Grégoire,48.15091519,-1.68580896,,,0
2813,2813,Haut Trait,Saint-Grégoire,48.14748738,-1.68609731,,,0
2814,2814,CHP Saint-Grégoire,Saint-Grégoire,48.14290311,-1.68658457,,,0
2815,2815,La Plesse,Saint-Grégoire,48.13721048,-1.68638899,,,0
2816,2816,La Plesse,Saint-Grégoire,48.13819856,-1.68643094,,,0
2817,2817,CHP Saint-Grégoire,Saint-Grégoire,48.14303309,-1.68650406,,,0
2818,2818,Haut Trait,Saint-Grégoire,48.14687017,-1.68620414,,,0
2819,2819,Forge,Saint-Grégoire,48.15139757,-1.68591914,,,0
2820,2820,Cité des Jardins,Saint-Grégoire,48.15144553,-1.69128472,,,0
2821,2821,Paul-Emile Victor,Saint-Grégoire,48.15374931,-1.69201256,,,0
2822,2822,Discalceat,Saint-Grégoire,48.15471175,-1.68670333,,,0
2824,2824,Vivier Louis,Saint-Grégoire,48.15890153,-1.68514162,,,0
2825,2825,Camus,Saint-Grégoire,48.15914517,-1.68081392,,,0
2826,2826,Grand Quartier,Saint-Grégoire,48.13558496,-1.69298612,,,0
2827,2827,Maison Blanche,Saint-Grégoire,48.14906521,-1.65652284,,,0
2829,2829,Maison Blanche,Saint-Grégoire,48.14928398,-1.65646132,,,0
2830,2830,Grand Quartier,Saint-Grégoire,48.13432722,-1.69446334,,,0
2831,2831,Holywell,Saint-Grégoire,48.15358811,-1.67869141,,,0
2832,2832,Holywell,Saint-Grégoire,48.15462598,-1.67885041,,,0
2833,2833,Jean-Paul II,Saint-Grégoire,48.16021057,-1.67713605,,,0
2834,2834,Jean-Paul II,Saint-Grégoire,48.15986552,-1.67719977,,,0
2836,2836,Uttenreuth,Saint-Grégoire,48.15696733,-1.68730287,,,0
2837,2837,La Brosse,Saint-Grégoire,48.17692758,-1.7220151,,,0
2838,2838,Alphasis,Saint-Grégoire,48.15390935,-1.69690048,,,0
2839,2839,Alphasis,Saint-Grégoire,48.15439188,-1.69663974,,,0
2840,2840,MFR Rabinardières,Saint-Grégoire,48.17666382,-1.69027666,,,0
2841,2841,Parking scolaire Jean-Paul II,Saint-Grégoire,48.16047975,-1.67677367,,,0
2842,2842,Nobel,Saint-Grégoire,48.15810266,-1.67204924,,,0
2843,2843,Nobel,Saint-Grégoire,48.15835001,-1.67216992,,,0
2844,2844,Champ Daguet,Saint-Grégoire,48.15528555,-1.67143507,,,0
2846,2846,Ricoquais,Saint-Grégoire,48.15899258,-1.67633659,,,0
2901,2901,Croix aux Potiers,Chartres-de-Bretagne,48.04675983,-1.71061532,,,0
2902,2902,Croix aux Potiers,Chartres-de-Bretagne,48.04786309,-1.71352147,,,0
2903,2903,Chaussairie,Chartres-de-Bretagne,48.0332539,-1.71164902,,,0
2904,2904,Taillebois,Chartres-de-Bretagne,48.03694559,-1.71243488,,,0
2905,2905,Callouët,Chartres-de-Bretagne,48.04226025,-1.71208839,,,0
2906,2906,Croix aux Potiers,Chartres-de-Bretagne,48.0459329,-1.71017676,,,0
2907,2907,Croix aux Potiers,Chartres-de-Bretagne,48.04566035,-1.71043502,,,0
2908,2908,Callouët,Chartres-de-Bretagne,48.04140713,-1.712456,,,0
2909,2909,Taillebois,Chartres-de-Bretagne,48.03681768,-1.71247725,,,0
2911,2911,Parc de Loisirs,Chartres-de-Bretagne,48.03319414,-1.70728888,,,0
2912,2912,Argoat,Chartres-de-Bretagne,48.03551346,-1.70632588,,,0
2913,2913,Cornouaille,Chartres-de-Bretagne,48.03465949,-1.69950247,,,0
2914,2914,Vieux Bourg,Chartres-de-Bretagne,48.03691975,-1.69708216,,,0
2915,2915,Collège Pôle Sud,Chartres-de-Bretagne,48.04133261,-1.69832095,,,0
2916,2916,Auditoire,Chartres-de-Bretagne,48.04164779,-1.70262208,,,0
2917,2917,Chartres Centre,Chartres-de-Bretagne,48.04230372,-1.70649993,,,0
2918,2918,Callouët,Chartres-de-Bretagne,48.04201305,-1.71105813,,,0
2919,2919,Chartres Centre,Chartres-de-Bretagne,48.04229207,-1.70746679,,,0
2920,2920,Auditoire,Chartres-de-Bretagne,48.04158293,-1.70288204,,,0
2921,2921,Collège Pôle Sud,Chartres-de-Bretagne,48.04125573,-1.69776297,,,0
2922,2922,Vieux Bourg,Chartres-de-Bretagne,48.03705289,-1.69713431,,,0
2923,2923,Cornouaille,Chartres-de-Bretagne,48.03470268,-1.69977512,,,0
2924,2924,Argoat,Chartres-de-Bretagne,48.03549509,-1.70610918,,,0
2925,2925,Chaussairie,Chartres-de-Bretagne,48.03309275,-1.71162122,,,0
2926,2926,Collège Pôle Sud,Chartres-de-Bretagne,48.0416724,-1.69613307,,,0
2927,2927,Parc de Loisirs,Chartres-de-Bretagne,48.03317188,-1.70739442,,,0
2928,2928,Constant Mérel,Chartres-de-Bretagne,48.03144516,-1.70886705,,,0
2930,2930,Constant Mérel,Chartres-de-Bretagne,48.03121562,-1.70919607,,,0
2942,2942,Collège Pôle Sud,Chartres-de-Bretagne,48.04202434,-1.69612399,,,0
3001,3001,Gériatrie,Chantepie,48.08507081,-1.61034947,,,0
3002,3002,Deux Ruisseaux,Chantepie,48.08572691,-1.61407942,,,0
3003,3003,Bourgogne,Chantepie,48.08911849,-1.61263999,,,0
3004,3004,Hallouvry,Chantepie,48.09034405,-1.61586838,,,0
3005,3005,Chantepie Eglise,Chantepie,48.08822108,-1.61690724,,,0
3006,3006,Chantepie Mairie,Chantepie,48.08879928,-1.62054998,,,0
3007,3007,Loges,Chantepie,48.09040826,-1.62387938,,,0
3008,3008,Loges,Chantepie,48.09037236,-1.62410496,,,0
3009,3009,Chantepie Mairie,Chantepie,48.08841382,-1.61911707,,,0
3010,3010,Chantepie Eglise,Chantepie,48.08815767,-1.61691516,,,0
3011,3011,Hallouvry,Chantepie,48.09043747,-1.61532491,,,0
3012,3012,Bourgogne,Chantepie,48.08828194,-1.61236516,,,0
3013,3013,Deux Ruisseaux,Chantepie,48.08586495,-1.61469687,,,0
3014,3014,Breillou,Chantepie,48.09828412,-1.6227924,,,0
3015,3015,Breillou,Chantepie,48.09813047,-1.62296013,,,0
3016,3016,Cucé,Chantepie,48.09357018,-1.60760619,,,0
3017,3017,IDEFS,Chantepie,48.09253159,-1.61295139,,,0
3018,3018,Rocade Sud,Chantepie,48.08546585,-1.62716003,,,0
3019,3019,Val Blanc,Chantepie,48.08049112,-1.63080044,,,0
3020,3020,Val Blanc,Chantepie,48.08066866,-1.63064112,,,0
3021,3021,Rocade Sud,Chantepie,48.08461197,-1.62755612,,,0
3022,3022,Hallouvry,Chantepie,48.09104066,-1.61528333,,,0
3023,3023,IDEFS,Chantepie,48.0925691,-1.6129143,,,0
3024,3024,Martinière,Chantepie,48.0769249,-1.63186001,,,0
3025,3025,Martinière,Chantepie,48.07677535,-1.6317662,,,0
3027,3027,Touche Annette,Chantepie,48.08576141,-1.60813614,,,0
3028,3028,Rosa Parks,Chantepie,48.0857666,-1.6040872,,,0
3029,3029,Touche Annette,Chantepie,48.08573322,-1.60747448,,,0
3032,3032,Gériatrie,Chantepie,48.08517236,-1.61074847,,,0
3101,3101,Vergéal,Pacé,48.15527386,-1.78819351,,,0
3102,3102,Chêne Amoureux,Pacé,48.15130194,-1.79231921,,,0
3103,3103,Docteur Léon,Pacé,48.14925877,-1.78891407,,,0
3104,3104,Touche Milon,Pacé,48.14851135,-1.78489927,,,0
3105,3105,Pinault,Pacé,48.14754061,-1.78105296,,,0
3107,3107,Renan,Pacé,48.15119535,-1.7776255,,,0
3108,3108,Duchesse Anne,Pacé,48.15091641,-1.77205003,,,0
3109,3109,Pacé Cimetière,Pacé,48.14815857,-1.76980701,,,0
3110,3110,Carré Dumaine,Pacé,48.1457978,-1.77067127,,,0
3111,3111,Le Ponant,Pacé,48.14284411,-1.77014839,,,0
3112,3112,Opéra,Pacé,48.14112507,-1.76740703,,,0
3113,3113,Le Ponant,Pacé,48.14335637,-1.7704102,,,0
3114,3114,Carré Dumaine,Pacé,48.14572649,-1.77065135,,,0
3115,3115,Pacé Cimetière,Pacé,48.1479969,-1.7697924,,,0
3116,3116,Duchesse Anne,Pacé,48.15088755,-1.77187229,,,0
3117,3117,Renan,Pacé,48.15123454,-1.77754822,,,0
3119,3119,Pinault,Pacé,48.14754795,-1.78109404,,,0
3120,3120,Touche Milon,Pacé,48.1485353,-1.78475327,,,0
3121,3121,Docteur Léon,Pacé,48.1492868,-1.78888968,,,0
3122,3122,Chêne Amoureux,Pacé,48.15128452,-1.79230415,,,0
3123,3123,Chapitre,Pacé,48.17413905,-1.7893668,,,0
3124,3124,Chapitre,Pacé,48.17528483,-1.79000995,,,0
3125,3125,Pâtis Roussel,Pacé,48.16046526,-1.7679822,,,0
3126,3126,Ouessant,Pacé,48.15732007,-1.76573096,,,0
3127,3127,Champalaune,Pacé,48.1554893,-1.76463602,,,0
3128,3128,Pacé Collèges,Pacé,48.15407301,-1.77112297,,,0
3129,3129,Le Brix,Pacé,48.15071817,-1.77071191,,,0
3130,3130,Le Brix,Pacé,48.15155536,-1.77051816,,,0
3131,3131,Pacé Collèges,Pacé,48.15444095,-1.7704961,,,0
3132,3132,Champalaune,Pacé,48.15542425,-1.76468404,,,0
3133,3133,Ouessant,Pacé,48.15728468,-1.76571429,,,0
3134,3134,Nominoë,Pacé,48.14165529,-1.77056625,,,0
3135,3135,Nominoë,Pacé,48.14172254,-1.77090905,,,0
3136,3136,Pont Amelin,Pacé,48.15473271,-1.784426,,,0
3137,3137,Rive Ouest,Pacé,48.14024412,-1.76355626,,,0
3139,3139,Rive Ouest,Pacé,48.14020951,-1.76329723,,,0
3141,3141,Pont Amelin,Pacé,48.15471748,-1.78435726,,,0
3142,3142,Haute Rabine,Pacé,48.16738341,-1.78701515,,,0
3143,3143,Haute Rabine,Pacé,48.16992161,-1.78800014,,,0
3144,3144,Opéra,Pacé,48.14098531,-1.76618221,,,0
3145,3145,Touche Champagne,Pacé,48.17999367,-1.8016791,,,0
3146,3146,Touche Champagne,Pacé,48.18007473,-1.80190215,,,0
3159,3159,Centre scolaire Pacé,Pacé,48.15237318,-1.77155099,,,0
3162,3162,Collèges Pacé,Pacé,48.154241,-1.77147,,,0
3201,3201,Fort Joual,Orgères,47.96978577,-1.64606293,,,0
3202,3202,Frogerais,Orgères,47.97535633,-1.65131769,,,0
3203,3203,Petite Rochelle,Orgères,47.97625763,-1.65746531,,,0
3204,3204,Télégraphe,Orgères,47.98326977,-1.66000223,,,0
3205,3205,Petite Rochelle,Orgères,47.97611711,-1.65714416,,,0
3206,3206,Frogerais,Orgères,47.97543073,-1.65239827,,,0
3207,3207,Fort Joual,Orgères,47.96965315,-1.6457694,,,0
3208,3208,Chateaubriand,Orgères,47.99395077,-1.66549531,,,0
3209,3209,Surcouf,Orgères,47.99249678,-1.66873811,,,0
3210,3210,Coteau,Orgères,47.99502136,-1.67075631,,,0
3211,3211,Groupe Scolaire,Orgères,47.99730201,-1.66850378,,,0
3212,3212,Levant,Orgères,48.00074048,-1.66681908,,,0
3213,3213,Plardière,Orgères,48.00907966,-1.66635078,,,0
3216,3216,Plardière,Orgères,48.00913379,-1.66637462,,,0
3217,3217,Levant,Orgères,48.00045136,-1.66706223,,,0
3218,3218,Groupe Scolaire,Orgères,47.99689445,-1.66900508,,,0
3219,3219,Coteau,Orgères,47.99494129,-1.67090261,,,0
3220,3220,Surcouf,Orgères,47.99225073,-1.66789719,,,0
3221,3221,Chateaubriand,Orgères,47.99372623,-1.6652472,,,0
3225,3225,ZA L'Hermitière,Orgères,47.96229367,-1.68721291,,,0
3245,3245,L'Hermitière Village,Orgères,47.96434879,-1.68171763,,,0
3246,3246,Parking scolaire Récipon,Orgères,48.0023863,-1.66889107,,,0
3248,3248,ZA L'Hermitière,Orgères,47.96224696,-1.68732337,,,0
3249,3249,Orgerblon,Orgères,48.01492814,-1.66383754,,,0
3250,3250,Orgerblon,Orgères,48.01492799,-1.66396872,,,0
3301,3301,Landelles,Thorigné-Fouillard,48.15515021,-1.57316318,,,0
3302,3302,Thorigné Mairie,Thorigné-Fouillard,48.1530775,-1.57942222,,,0
3304,3304,Anne de Bretagne,Thorigné-Fouillard,48.15563878,-1.580776,,,0
3305,3305,Bocage,Thorigné-Fouillard,48.15897926,-1.57970534,,,0
3306,3306,Juteauderies,Thorigné-Fouillard,48.16417683,-1.57932113,,,0
3307,3307,Fouillard,Thorigné-Fouillard,48.16041314,-1.58594602,,,0
3308,3308,Placis Vert,Thorigné-Fouillard,48.17437994,-1.60223928,,,0
3309,3309,Portail,Thorigné-Fouillard,48.15626165,-1.59233418,,,0
3310,3310,Portail,Thorigné-Fouillard,48.15630543,-1.59213593,,,0
3311,3311,Fouillard,Thorigné-Fouillard,48.16050547,-1.58565766,,,0
3312,3312,Juteauderies,Thorigné-Fouillard,48.16302115,-1.57914001,,,0
3313,3313,Bocage,Thorigné-Fouillard,48.15918482,-1.57975012,,,0
